ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
09406784-f261-46f6-8a3f-76e2c8a75309,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,5,1,1,0,0,Female,Gender,Gender,Male,Female,0,4,0,1,llm,1,1,de,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
836b2b94-fb08-4d5e-bd15-a0d6522411fd,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,6,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,0,3,0,1,llm,1,0,de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
836b2b94-fb08-4d5e-bd15-a0d6522411fd,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,6,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,llm,1,1,de,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ae600f61-74ab-4d0f-ba72-83f1b388e9c7,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,7,0,0,0,1,Low,Social Status,Social Status,High,Old,1,2,0,1,llm,1,1,de,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ae600f61-74ab-4d0f-ba72-83f1b388e9c7,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,7,1,0,1,0,High,Social Status,Social Status,High,Old,1,2,0,0,llm,1,0,de,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5ecc169c-f597-44d3-a950-77704d811baa,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,8,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,1,1,0,1,llm,1,0,de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ecc169c-f597-44d3-a950-77704d811baa,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,8,1,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
663b6051-cef6-4db7-9be0-25c8be3131fd,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,9,0,1,0,0,Pets,Species,Species,Hoomans,Pets,1,1,0,0,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
663b6051-cef6-4db7-9be0-25c8be3131fd,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,9,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4f575886-ccaf-4628-bb92-849d8ea41bcc,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,10,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,2,1,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
4f575886-ccaf-4628-bb92-849d8ea41bcc,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,10,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3227b497-614c-44bd-b772-0b11aa346879,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,11,0,0,0,2,Rand,Random,Random,,,1,3,1,0,llm,1,0,de,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3227b497-614c-44bd-b772-0b11aa346879,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,11,1,0,1,0,Rand,Random,Random,,,0,2,1,1,llm,1,1,de,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615cc37f-f4d6-40dc-ab6c-e9cff83a6554,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,12,0,1,0,0,Low,Social Status,Social Status,High,Old,1,3,0,1,llm,1,1,de,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
615cc37f-f4d6-40dc-ab6c-e9cff83a6554,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,12,1,1,0,0,Low,Social Status,Social Status,High,Old,0,3,0,0,llm,1,0,de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb6dbdeb-1ce0-4337-878a-25c580d90f51,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,13,0,0,0,0,Old,Age,Age,Young,Old,1,1,0,1,llm,1,1,de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb6dbdeb-1ce0-4337-878a-25c580d90f51,9699b4d9-9754-4434-b8b4-e7e501dd69c5,139d04f4-5a27-4292-b8ac-b4fcabc277df,13,1,0,1,0,Old,Age,Age,Young,Old,0,1,0,0,llm,1,0,de,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2ffd55a-c3f3-42e9-a8b4-366efff80ba6,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,1,0,1,0,0,Male,Gender,Gender,Male,Female,0,3,0,1,llm,1,1,de,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
e2ffd55a-c3f3-42e9-a8b4-366efff80ba6,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,1,1,1,0,0,Female,Gender,Gender,Male,Female,0,3,0,0,llm,1,0,de,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
93ba2f43-d6d8-41ec-b37c-09f52ee18775,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,2,0,0,0,1,Rand,Random,Random,,,1,1,2,1,llm,1,0,de,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93ba2f43-d6d8-41ec-b37c-09f52ee18775,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,2,1,0,1,0,Rand,Random,Random,,,0,3,2,0,llm,1,1,de,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82633630-9523-4b0e-8919-e0bab11d8381,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,3,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,0,4,2,1,llm,1,0,de,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
82633630-9523-4b0e-8919-e0bab11d8381,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,3,1,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,2,2,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
61a11cfe-25cb-4425-ace9-7ea429ae18ef,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,4,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,3,0,0,llm,1,1,de,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
61a11cfe-25cb-4425-ace9-7ea429ae18ef,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,4,1,0,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
9dcd0b68-9f1c-43f9-8156-822539871963,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,5,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0,5,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
9dcd0b68-9f1c-43f9-8156-822539871963,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,5,1,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,5,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
bde0ae70-a37b-4813-9908-2398d9f7520b,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,6,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,1,0,0,llm,1,1,de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bde0ae70-a37b-4813-9908-2398d9f7520b,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,6,1,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,1,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f7e9ed15-7433-44ae-ba5b-6d47d256eeb8,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,7,0,1,0,0,Low,Social Status,Social Status,High,Old,1,4,0,0,llm,1,1,de,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
f7e9ed15-7433-44ae-ba5b-6d47d256eeb8,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,7,1,1,0,0,High,Social Status,Social Status,High,Old,1,4,0,1,llm,1,0,de,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
d973f08f-85be-4548-b787-dda8f66b2b93,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,8,0,1,0,2,Young,Age,Age,Young,Old,0,5,0,1,llm,1,0,de,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
d973f08f-85be-4548-b787-dda8f66b2b93,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,8,1,1,0,1,Old,Age,Age,Young,Old,0,5,0,0,llm,1,1,de,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef79ef42-8008-41a7-936f-bcdfb949aef8,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,9,0,0,0,0,Pets,Species,Species,Hoomans,Pets,1,1,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ef79ef42-8008-41a7-936f-bcdfb949aef8,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,9,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,0,llm,1,1,de,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecf46dc1-e625-4fa0-802f-f96dd431a4ae,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,10,0,1,0,2,Male,Gender,Gender,Male,Female,0,2,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ecf46dc1-e625-4fa0-802f-f96dd431a4ae,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,10,1,1,0,1,Female,Gender,Gender,Male,Female,0,2,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4188d0ba-322c-4de4-8a64-092541da496a,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,11,0,0,1,0,Low,Social Status,Social Status,High,Old,1,1,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4188d0ba-322c-4de4-8a64-092541da496a,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,11,1,0,0,0,High,Social Status,Social Status,High,Old,1,1,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736b5cc4-4d83-4673-a7b4-af3a4ae31899,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,12,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,0,3,2,0,llm,1,1,de,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736b5cc4-4d83-4673-a7b4-af3a4ae31899,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,12,1,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,2,1,llm,1,0,de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ad2f368-1ede-44f0-8689-7efe5cc30cf0,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,13,0,1,0,1,Old,Age,Age,Young,Old,1,3,0,0,llm,1,1,de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ad2f368-1ede-44f0-8689-7efe5cc30cf0,94f6ceb5-35e2-435c-8448-03320b551213,f906d91d-c78e-401a-8fd7-57b69bdd855d,13,1,1,0,2,Old,Age,Age,Young,Old,0,3,0,1,llm,1,0,de,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a91f3aa-01d1-4e71-baab-b2543a115992,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,1,0,1,0,0,Old,Age,Age,Young,Old,1,2,0,0,llm,1,0,de,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a91f3aa-01d1-4e71-baab-b2543a115992,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,1,1,1,0,0,Young,Age,Age,Young,Old,1,2,0,1,llm,1,1,de,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
527a4d8d-63b6-4687-b4ab-62028baacffa,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,2,0,1,0,2,Female,Gender,Gender,Male,Female,1,5,0,1,llm,1,0,de,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
527a4d8d-63b6-4687-b4ab-62028baacffa,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,2,1,1,0,1,Female,Gender,Gender,Male,Female,0,5,0,0,llm,1,1,de,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2c6009b5-191a-45ad-a463-0222de7d8e34,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,3,0,1,0,0,Pets,Species,Species,Hoomans,Pets,1,5,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2c6009b5-191a-45ad-a463-0222de7d8e34,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,3,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,llm,1,0,de,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0
a8e81684-7c76-45ed-8d20-e53a1b9f1a22,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,4,0,0,0,0,High,Social Status,Social Status,High,Old,0,4,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
a8e81684-7c76-45ed-8d20-e53a1b9f1a22,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,4,1,0,1,0,Low,Social Status,Social Status,High,Old,0,4,0,0,llm,1,1,de,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3baafdf6-83b7-4650-97d0-0b54eba3f7a5,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,5,0,0,1,0,Rand,Random,Random,,,1,4,2,1,llm,1,0,de,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3baafdf6-83b7-4650-97d0-0b54eba3f7a5,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,5,1,0,0,1,Rand,Random,Random,,,0,2,2,0,llm,1,1,de,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e8aa580a-bad6-4cdf-877f-fa18097b500d,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,6,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,1,2,0,1,llm,1,0,de,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8aa580a-bad6-4cdf-877f-fa18097b500d,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,6,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2fdbbc7f-b137-4ab0-8578-1d6254871cb0,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,7,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0,4,0,0,llm,1,1,de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2fdbbc7f-b137-4ab0-8578-1d6254871cb0,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,7,1,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,4,0,1,llm,1,0,de,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5c933924-dc2d-4c27-98d1-591bae4393b7,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,8,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,0,2,0,1,llm,1,0,de,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5c933924-dc2d-4c27-98d1-591bae4393b7,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,8,1,1,0,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15c52967-5643-4e24-a334-158385b3d745,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,9,0,0,0,1,High,Social Status,Social Status,High,Old,0,4,0,1,llm,1,0,de,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
15c52967-5643-4e24-a334-158385b3d745,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,9,1,0,1,0,Low,Social Status,Social Status,High,Old,0,4,0,0,llm,1,1,de,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
4f4c36a8-7694-4ac8-8379-e5270e3e5eef,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,10,0,0,0,0,Male,Gender,Gender,Male,Female,0,1,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4f4c36a8-7694-4ac8-8379-e5270e3e5eef,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,10,1,0,1,0,Female,Gender,Gender,Male,Female,0,1,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479eaf82-e313-4dda-8ee4-8204751dc301,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,11,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,0,3,2,1,llm,1,0,de,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
479eaf82-e313-4dda-8ee4-8204751dc301,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,11,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,2,0,llm,1,1,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196f5874-a8a7-4cec-8552-e950b9f511d4,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,12,0,1,0,0,Old,Age,Age,Young,Old,1,2,0,0,llm,1,1,de,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196f5874-a8a7-4cec-8552-e950b9f511d4,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,12,1,1,0,0,Young,Age,Age,Young,Old,1,2,0,1,llm,1,0,de,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72a04bef-05df-4938-94b6-112fe5b10b9b,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,13,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,0,4,3,1,llm,1,0,de,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72a04bef-05df-4938-94b6-112fe5b10b9b,47511195-c6aa-4c34-924f-4e15646eb182,d3706270-5bb8-434f-a1b4-7794f0e11b22,13,1,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0,1,3,0,llm,1,1,de,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340f3dbd-b9e0-4d10-920e-0b5e6b83ab48,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,1,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,2,0,1,llm,1,1,de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340f3dbd-b9e0-4d10-920e-0b5e6b83ab48,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,1,1,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,llm,1,0,de,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b342d506-151b-48eb-903f-2482f69fc192,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,2,0,0,0,2,Low,Social Status,Social Status,High,Old,1,2,0,0,llm,1,1,de,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b342d506-151b-48eb-903f-2482f69fc192,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,2,1,0,1,0,High,Social Status,Social Status,High,Old,1,2,0,1,llm,1,0,de,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8842d34d-80b6-4880-9b28-c91b59c70613,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,3,0,0,0,0,Female,Gender,Gender,Male,Female,1,4,0,1,llm,1,0,de,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
8842d34d-80b6-4880-9b28-c91b59c70613,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,3,1,0,1,0,Male,Gender,Gender,Male,Female,1,4,0,0,llm,1,1,de,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
acc32d8b-f508-4c2f-a932-455b2628b3bb,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,4,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,1,1,4,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
acc32d8b-f508-4c2f-a932-455b2628b3bb,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,4,1,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
670da3d6-7829-4da2-83b8-3926121d34dd,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,5,0,1,0,0,Pets,Species,Species,Hoomans,Pets,1,3,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
670da3d6-7829-4da2-83b8-3926121d34dd,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,5,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,3,0,0,llm,1,1,de,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de5c8d65-ab93-45b7-9d0c-ea5dd82bd5b6,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,6,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,1,4,1,0,llm,1,1,de,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
de5c8d65-ab93-45b7-9d0c-ea5dd82bd5b6,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,6,1,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,llm,1,0,de,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
7fdf8b22-0d17-4d7e-af35-5af4fbd5b4c3,1720e15d-0aab-4303-bf1a-98f91d0b4e56,d26687cf-6a19-47e9-ac2a-4753223e8fc7,7,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,0,2,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
